CelebrityName,Season,Week,RuleType,JudgeScore,JudgeScore_Normalization,Possible_Audience_Vote_Range,Predicted_Audience_Percent,Predicted_Audience_Rank,Loss_Total,Loss_Constraint,Loss_Smooth,Loss_Corr,Loss_Reg,Loss_Diversity,Status,Percent_Predict,Rank_predict
Danelle Umstead,27,1,Percent,18.0,7.1%,0.0%-98.6%,6.26,9.0,0.1302371156401932,0.0001100591907743,0.0,0.0037427544593811,0.0356278792023658,0.4815644919872284,Safe,6.26,9.0
Mary Lou Retton,27,1,Percent,20.0,7.8%,0.0%-98.6%,8.07,6.0,0.1302371156401932,0.0001100591907743,0.0,0.0037427544593811,0.0356278792023658,0.4815644919872284,Safe,8.07,6.0
DeMarcus Ware,27,1,Percent,23.0,9.0%,0.0%-98.6%,10.78,2.0,0.1302371156401932,0.0001100591907743,0.0,0.0037427544593811,0.0356278792023658,0.4815644919872284,Safe,10.78,2.0
Nikki Glaser,27,1,Percent,17.5,6.9%,0.0%-8.5%,5.35,12.0,0.1302371156401932,0.0001100591907743,0.0,0.0037427544593811,0.0356278792023658,0.4815644919872284,Eliminated (Place 13),5.35,12.0
Bobby Bones,27,1,Percent,20.0,7.8%,0.0%-98.6%,7.97,7.0,0.1302371156401932,0.0001100591907743,0.0,0.0037427544593811,0.0356278792023658,0.4815644919872284,Safe,7.97,7.0
Tinashe,27,1,Percent,23.0,9.0%,0.0%-98.6%,10.87,1.0,0.1302371156401932,0.0001100591907743,0.0,0.0037427544593811,0.0356278792023658,0.4815644919872284,Safe,10.87,1.0
Alexis Ren,27,1,Percent,22.0,8.6%,0.0%-98.6%,9.89,3.0,0.1302371156401932,0.0001100591907743,0.0,0.0037427544593811,0.0356278792023658,0.4815644919872284,Safe,9.89,3.0
Joe Amabile,27,1,Percent,14.0,5.5%,1.4%-100.0%,3.09,13.0,0.1302371156401932,0.0001100591907743,0.0,0.0037427544593811,0.0356278792023658,0.4815644919872284,Safe,3.09,13.0
Juan Pablo Di Pace,27,2,Percent,26.0,9.6%,0.0%-99.6%,11.49,3.0,0.1102574557357002,1.008054277917836e-05,0.0,0.0007938742637634,0.0442198887467384,0.4106260240077972,Safe,11.49,3.0
Evanna Lynch,27,2,Percent,24.0,8.9%,0.0%-99.6%,9.65,5.0,0.1102574557357002,1.008054277917836e-05,0.0,0.0007938742637634,0.0442198887467384,0.4106260240077972,Safe,9.65,5.0
Nancy McKeon,27,2,Percent,20.5,7.6%,0.0%-99.6%,6.41,9.0,0.1102574557357002,1.008054277917836e-05,0.0,0.0007938742637634,0.0442198887467384,0.4106260240077972,Safe,6.41,9.0
John Schneider,27,2,Percent,21.5,7.9%,0.0%-99.6%,7.31,8.0,0.1102574557357002,1.008054277917836e-05,0.0,0.0007938742637634,0.0442198887467384,0.4106260240077972,Safe,7.31,8.0
Milo Manheim,27,2,Percent,26.0,9.6%,0.0%-99.6%,11.78,1.0,0.1102574557357002,1.008054277917836e-05,0.0,0.0007938742637634,0.0442198887467384,0.4106260240077972,Safe,11.78,1.0
Danelle Umstead,27,2,Percent,18.5,6.8%,0.0%-9.8%,4.49,11.0,0.1102574557357002,1.008054277917836e-05,0.0,0.0007938742637634,0.0442198887467384,0.4106260240077972,Eliminated (Place 12),4.49,11.0
Mary Lou Retton,27,2,Percent,23.0,8.5%,0.0%-99.6%,8.6,7.0,0.1102574557357002,1.008054277917836e-05,0.0,0.0007938742637634,0.0442198887467384,0.4106260240077972,Safe,8.6,7.0
DeMarcus Ware,27,2,Percent,23.5,8.7%,0.0%-99.6%,9.13,6.0,0.1102574557357002,1.008054277917836e-05,0.0,0.0007938742637634,0.0442198887467384,0.4106260240077972,Safe,9.13,6.0
Bobby Bones,27,2,Percent,19.5,7.2%,0.0%-99.6%,5.5,10.0,0.1102574557357002,1.008054277917836e-05,0.0,0.0007938742637634,0.0442198887467384,0.4106260240077972,Safe,5.5,10.0
Tinashe,27,2,Percent,26.0,9.6%,0.0%-99.6%,11.64,2.0,0.1102574557357002,1.008054277917836e-05,0.0,0.0007938742637634,0.0442198887467384,0.4106260240077972,Safe,11.64,2.0
Alexis Ren,27,2,Percent,24.5,9.1%,0.0%-99.6%,10.18,4.0,0.1102574557357002,1.008054277917836e-05,0.0,0.0007938742637634,0.0442198887467384,0.4106260240077972,Safe,10.18,4.0
Joe Amabile,27,2,Percent,17.5,6.5%,0.4%-100.0%,3.81,12.0,0.1102574557357002,1.008054277917836e-05,0.0,0.0007938742637634,0.0442198887467384,0.4106260240077972,Safe,3.81,12.0
Juan Pablo Di Pace,27,3,Percent,30.0,11.1%,0.0%-98.2%,13.51,1.0,0.1207447280641645,0.0001395738654537,0.0,0.004483938217163,0.0345410518348217,0.421851247549057,Safe,13.51,1.0
Evanna Lynch,27,3,Percent,27.0,10.0%,0.0%-98.2%,11.27,2.0,0.1207447280641645,0.0001395738654537,0.0,0.004483938217163,0.0345410518348217,0.421851247549057,Safe,11.27,2.0
Nancy McKeon,27,3,Percent,22.0,8.1%,0.0%-10.1%,6.43,9.0,0.1207447280641645,0.0001395738654537,0.0,0.004483938217163,0.0345410518348217,0.421851247549057,Eliminated (Place 11),6.43,9.0
John Schneider,27,3,Percent,21.0,7.7%,0.4%-98.5%,6.12,10.0,0.1207447280641645,0.0001395738654537,0.0,0.004483938217163,0.0345410518348217,0.421851247549057,Safe,6.12,10.0
Milo Manheim,27,3,Percent,27.0,10.0%,0.0%-98.2%,11.12,3.0,0.1207447280641645,0.0001395738654537,0.0,0.004483938217163,0.0345410518348217,0.421851247549057,Safe,11.12,3.0
Mary Lou Retton,27,3,Percent,24.0,8.9%,0.0%-98.2%,8.51,7.0,0.1207447280641645,0.0001395738654537,0.0,0.004483938217163,0.0345410518348217,0.421851247549057,Safe,8.51,7.0
DeMarcus Ware,27,3,Percent,26.0,9.6%,0.0%-98.2%,10.0,6.0,0.1207447280641645,0.0001395738654537,0.0,0.004483938217163,0.0345410518348217,0.421851247549057,Safe,10.0,6.0
Bobby Bones,27,3,Percent,23.0,8.5%,0.0%-98.2%,7.69,8.0,0.1207447280641645,0.0001395738654537,0.0,0.004483938217163,0.0345410518348217,0.421851247549057,Safe,7.69,8.0
Tinashe,27,3,Percent,27.0,10.0%,0.0%-98.2%,10.96,4.0,0.1207447280641645,0.0001395738654537,0.0,0.004483938217163,0.0345410518348217,0.421851247549057,Safe,10.96,4.0
Alexis Ren,27,3,Percent,26.0,9.6%,0.0%-98.2%,10.15,5.0,0.1207447280641645,0.0001395738654537,0.0,0.004483938217163,0.0345410518348217,0.421851247549057,Safe,10.15,5.0
Joe Amabile,27,3,Percent,18.0,6.6%,1.5%-99.6%,4.24,11.0,0.1207447280641645,0.0001395738654537,0.0,0.004483938217163,0.0345410518348217,0.421851247549057,Safe,4.24,11.0
Juan Pablo Di Pace,27,4,Percent,24.0,10.3%,0.9%-87.5%,10.14,5.0,0.2231347719207406,0.0007923931116238,0.0,0.0017786622047424,0.0015739435330033,0.7851014733314514,Safe,10.14,5.0
Evanna Lynch,27,4,Percent,24.0,10.3%,0.9%-87.5%,10.14,5.0,0.2231347719207406,0.0007923931116238,0.0,0.0017786622047424,0.0015739435330033,0.7851014733314514,Safe,10.14,5.0
John Schneider,27,4,Percent,21.0,9.1%,2.2%-88.8%,9.61,7.0,0.2231347719207406,0.0007923931116238,0.0,0.0017786622047424,0.0015739435330033,0.7851014733314514,Safe,9.61,7.0
Milo Manheim,27,4,Percent,29.0,12.5%,0.0%-86.6%,11.04,1.0,0.2231347719207406,0.0007923931116238,0.0,0.0017786622047424,0.0015739435330033,0.7851014733314514,Safe,11.04,1.0
Mary Lou Retton,27,4,Percent,26.0,11.2%,0.0%-86.6%,10.52,2.0,0.2231347719207406,0.0007923931116238,0.0,0.0017786622047424,0.0015739435330033,0.7851014733314514,Safe,10.52,2.0
DeMarcus Ware,27,4,Percent,22.0,9.5%,1.7%-88.4%,9.8,6.0,0.2231347719207406,0.0007923931116238,0.0,0.0017786622047424,0.0015739435330033,0.7851014733314514,Safe,9.8,6.0
Bobby Bones,27,4,Percent,20.0,8.6%,2.6%-89.2%,9.45,8.0,0.2231347719207406,0.0007923931116238,0.0,0.0017786622047424,0.0015739435330033,0.7851014733314514,Safe,9.45,8.0
Tinashe,27,4,Percent,26.0,11.2%,0.0%-8.8%,10.38,3.0,0.2231347719207406,0.0007923931116238,0.0,0.0017786622047424,0.0015739435330033,0.7851014733314514,Eliminated (Place 10),10.38,3.0
Alexis Ren,27,4,Percent,25.0,10.8%,0.4%-87.1%,10.33,4.0,0.2231347719207406,0.0007923931116238,0.0,0.0017786622047424,0.0015739435330033,0.7851014733314514,Safe,10.33,4.0
Joe Amabile,27,4,Percent,15.0,6.5%,4.7%-91.4%,8.6,9.0,0.2231347719207406,0.0007923931116238,0.0,0.0017786622047424,0.0015739435330033,0.7851014733314514,Safe,8.6,9.0
Juan Pablo Di Pace,27,5,Percent,29.0,13.1%,0.0%-100.0%,15.2,2.0,0.0945282637043192,0.0,2.0781970988537068e-07,0.0016195178031921,0.0406851693987846,0.3424861431121826,Safe,15.2,2.0
Evanna Lynch,27,5,Percent,24.0,10.8%,0.0%-100.0%,10.22,6.0,0.0945282637043192,0.0,2.0781970988537068e-07,0.0016195178031921,0.0406851693987846,0.3424861431121826,Safe,10.22,6.0
John Schneider,27,5,Percent,24.0,10.8%,0.0%-100.0%,10.22,6.0,0.0945282637043192,0.0,2.0781970988537068e-07,0.0016195178031921,0.0406851693987846,0.3424861431121826,Safe,10.22,6.0
Milo Manheim,27,5,Percent,27.0,12.2%,0.0%-100.0%,13.4,3.0,0.0945282637043192,0.0,2.0781970988537068e-07,0.0016195178031921,0.0406851693987846,0.3424861431121826,Safe,13.4,3.0
Mary Lou Retton,27,5,Percent,25.0,11.3%,0.0%-100.0%,11.37,5.0,0.0945282637043192,0.0,2.0781970988537068e-07,0.0016195178031921,0.0406851693987846,0.3424861431121826,Safe,11.37,5.0
DeMarcus Ware,27,5,Percent,26.0,11.7%,0.0%-100.0%,12.38,4.0,0.0945282637043192,0.0,2.0781970988537068e-07,0.0016195178031921,0.0406851693987846,0.3424861431121826,Safe,12.38,4.0
Bobby Bones,27,5,Percent,21.0,9.5%,0.0%-100.0%,7.54,7.0,0.0945282637043192,0.0,2.0781970988537068e-07,0.0016195178031921,0.0406851693987846,0.3424861431121826,Safe,7.54,7.0
Alexis Ren,27,5,Percent,29.0,13.1%,0.0%-100.0%,15.51,1.0,0.0945282637043192,0.0,2.0781970988537068e-07,0.0016195178031921,0.0406851693987846,0.3424861431121826,Safe,15.51,1.0
Joe Amabile,27,5,Percent,17.0,7.7%,0.0%-100.0%,4.16,8.0,0.0945282637043192,0.0,2.0781970988537068e-07,0.0016195178031921,0.0406851693987846,0.3424861431121826,Safe,4.16,8.0
Juan Pablo Di Pace,27,6,Percent,30.0,13.1%,0.0%-96.1%,14.72,2.0,0.1256791261956095,0.0003122083726339,0.0,0.0088018178939819,0.0253118835389614,0.3835675418376922,Safe,14.72,2.0
Evanna Lynch,27,6,Percent,29.0,12.7%,0.0%-96.1%,13.84,3.0,0.1256791261956095,0.0003122083726339,0.0,0.0088018178939819,0.0253118835389614,0.3835675418376922,Safe,13.84,3.0
John Schneider,27,6,Percent,19.0,8.3%,2.2%-98.3%,6.64,9.0,0.1256791261956095,0.0003122083726339,0.0,0.0088018178939819,0.0253118835389614,0.3835675418376922,Safe,6.64,9.0
Milo Manheim,27,6,Percent,30.0,13.1%,0.0%-96.1%,14.95,1.0,0.1256791261956095,0.0003122083726339,0.0,0.0088018178939819,0.0253118835389614,0.3835675418376922,Safe,14.95,1.0
Mary Lou Retton,27,6,Percent,24.0,10.5%,0.0%-11.7%,9.05,6.0,0.1256791261956095,0.0003122083726339,0.0,0.0088018178939819,0.0253118835389614,0.3835675418376922,Eliminated (Place 9),9.05,6.0
DeMarcus Ware,27,6,Percent,26.0,11.4%,0.0%-96.1%,11.46,5.0,0.1256791261956095,0.0003122083726339,0.0,0.0088018178939819,0.0253118835389614,0.3835675418376922,Safe,11.46,5.0
Bobby Bones,27,6,Percent,22.0,9.6%,0.9%-96.9%,8.42,8.0,0.1256791261956095,0.0003122083726339,0.0,0.0088018178939819,0.0253118835389614,0.3835675418376922,Safe,8.42,8.0
Alexis Ren,27,6,Percent,27.0,11.8%,0.0%-96.1%,12.32,4.0,0.1256791261956095,0.0003122083726339,0.0,0.0088018178939819,0.0253118835389614,0.3835675418376922,Safe,12.32,4.0
Joe Amabile,27,6,Percent,22.0,9.6%,0.9%-96.9%,8.62,7.0,0.1256791261956095,0.0003122083726339,0.0,0.0088018178939819,0.0253118835389614,0.3835675418376922,Safe,8.62,7.0
Juan Pablo Di Pace,27,7,Percent,28.0,12.9%,0.0%-98.2%,13.66,3.0,0.137984458450228,0.0004021012282464,0.0,0.0074524879455566,0.0119286309927701,0.4560334682464599,Safe,13.66,3.0
Evanna Lynch,27,7,Percent,29.5,13.6%,0.0%-98.2%,15.7,1.0,0.137984458450228,0.0004021012282464,0.0,0.0074524879455566,0.0119286309927701,0.4560334682464599,Safe,15.7,1.0
John Schneider,27,7,Percent,27.0,12.4%,0.0%-14.4%,11.94,5.0,0.137984458450228,0.0004021012282464,0.0,0.0074524879455566,0.0119286309927701,0.4560334682464599,Eliminated (Place 8),11.94,5.0
Milo Manheim,27,7,Percent,29.0,13.3%,0.0%-98.2%,14.95,2.0,0.137984458450228,0.0004021012282464,0.0,0.0074524879455566,0.0119286309927701,0.4560334682464599,Safe,14.95,2.0
DeMarcus Ware,27,7,Percent,26.5,12.2%,0.0%-14.6%,11.13,7.0,0.137984458450228,0.0004021012282464,0.0,0.0074524879455566,0.0119286309927701,0.4560334682464599,Eliminated (Place 7),11.13,7.0
Bobby Bones,27,7,Percent,26.5,12.2%,0.2%-98.4%,11.52,6.0,0.137984458450228,0.0004021012282464,0.0,0.0074524879455566,0.0119286309927701,0.4560334682464599,Safe,11.52,6.0
Alexis Ren,27,7,Percent,27.5,12.6%,0.0%-98.2%,12.93,4.0,0.137984458450228,0.0004021012282464,0.0,0.0074524879455566,0.0119286309927701,0.4560334682464599,Safe,12.93,4.0
Joe Amabile,27,7,Percent,23.5,10.8%,1.6%-99.8%,8.17,8.0,0.137984458450228,0.0004021012282464,0.0,0.0074524879455566,0.0119286309927701,0.4560334682464599,Safe,8.17,8.0
Juan Pablo Di Pace,27,8,Percent,30.0,18.6%,0.0%-18.5%,17.8,1.0,0.195535141043365,0.0007840082980692,0.0,0.0007563233375549,0.0015321942046284,0.6556941866874695,Eliminated (Place 5),17.8,1.0
Evanna Lynch,27,8,Percent,29.0,18.0%,0.6%-93.2%,17.5,3.0,0.195535141043365,0.0007840082980692,0.0,0.0007563233375549,0.0015321942046284,0.6556941866874695,Safe,17.5,3.0
Milo Manheim,27,8,Percent,27.5,17.1%,1.6%-94.1%,16.91,4.0,0.195535141043365,0.0007840082980692,0.0,0.0007563233375549,0.0015321942046284,0.6556941866874695,Safe,16.91,4.0
Bobby Bones,27,8,Percent,22.5,14.0%,4.7%-97.2%,15.05,6.0,0.195535141043365,0.0007840082980692,0.0,0.0007563233375549,0.0015321942046284,0.6556941866874695,Safe,15.05,6.0
Alexis Ren,27,8,Percent,29.0,18.0%,0.6%-93.2%,17.56,2.0,0.195535141043365,0.0007840082980692,0.0,0.0007563233375549,0.0015321942046284,0.6556941866874695,Safe,17.56,2.0
Joe Amabile,27,8,Percent,23.0,14.3%,0.0%-22.0%,15.17,5.0,0.195535141043365,0.0007840082980692,0.0,0.0007563233375549,0.0015321942046284,0.6556941866874695,Eliminated (Place 6),15.17,5.0
Evanna Lynch,27,9,Percent,30.0,26.0%,0.0%-48.7%,31.68,1.0,0.9813904432288836,0.0011355123715475,0.0001295399706577,0.7687300443649292,0.0802694857120513,0.3669931888580322,Eliminated (Place 3),31.68,1.0
Milo Manheim,27,9,Percent,30.0,26.0%,0.0%-48.7%,31.68,1.0,0.9813904432288836,0.0011355123715475,0.0001295399706577,0.7687300443649292,0.0802694857120513,0.3669931888580322,Eliminated (Place 2),31.68,1.0
Bobby Bones,27,9,Percent,27.0,23.4%,26.6%-100.0%,30.15,2.0,0.9813904432288836,0.0011355123715475,0.0001295399706577,0.7687300443649292,0.0802694857120513,0.3669931888580322,Safe,30.15,2.0
Alexis Ren,27,9,Percent,28.5,24.7%,0.0%-49.4%,6.5,3.0,0.9813904432288836,0.0011355123715475,0.0001295399706577,0.7687300443649292,0.0802694857120513,0.3669931888580322,Eliminated (Place 4),6.5,3.0
Kate Flannery,28,1,Rank,15.0,7,1-12,8.37,6.5,,,,,,,Safe,8.37,6.5
James Van Der Beek,28,1,Rank,21.0,1,1-12,8.33,6.5,,,,,,,Safe,8.33,6.5
Kel Mitchell,28,1,Rank,16.0,6,1-12,8.33,6.5,,,,,,,Safe,8.33,6.5
Ray Lewis,28,1,Rank,15.0,7,1-12,8.33,6.5,,,,,,,Withdrew,8.33,6.5
Lamar Odom,28,1,Rank,11.0,9,1-12,8.33,6.5,,,,,,,Safe,8.33,6.5
Sailor Brinkley-Cook,28,1,Rank,18.0,4,1-12,8.33,6.5,,,,,,,Safe,8.33,6.5
Sean Spicer,28,1,Rank,12.0,8,1-12,8.33,6.5,,,,,,,Safe,8.33,6.5
Mary Wilson,28,1,Rank,17.0,5,1-12,8.33,6.5,,,,,,,Safe,8.33,6.5
Lauren Alaina,28,1,Rank,19.0,3,1-12,8.33,6.5,,,,,,,Safe,8.33,6.5
Ally Brooke,28,1,Rank,16.0,6,1-12,8.33,6.5,,,,,,,Safe,8.33,6.5
Karamo Brown,28,1,Rank,17.0,5,1-12,8.33,6.5,,,,,,,Safe,8.33,6.5
Hannah Brown,28,1,Rank,20.0,2,1-12,8.33,6.5,,,,,,,Safe,8.33,6.5
Kate Flannery,28,2,Rank,21.0,2,1-12,8.31,6.5,,,,,,,Safe,8.31,6.5
James Van Der Beek,28,2,Rank,20.0,3,1-12,8.31,6.5,,,,,,,Safe,8.31,6.5
Kel Mitchell,28,2,Rank,20.0,3,1-12,8.31,6.5,,,,,,,Safe,8.31,6.5
Ray Lewis,28,2,Rank,15.0,7,1-12,9.0,6.0,,,,,,,Withdrew,9.0,6.0
Lamar Odom,28,2,Rank,12.0,8,1-10,10.81,5.0,,,,,,,Safe,10.81,5.0
Sailor Brinkley-Cook,28,2,Rank,18.0,5,1-12,8.31,6.5,,,,,,,Safe,8.31,6.5
Sean Spicer,28,2,Rank,16.0,6,1-12,8.31,6.5,,,,,,,Safe,8.31,6.5
Mary Wilson,28,2,Rank,15.0,7,3-12,5.4,10.0,,,,,,,Eliminated (Place 12),5.4,10.0
Lauren Alaina,28,2,Rank,19.0,4,1-12,8.31,6.5,,,,,,,Safe,8.31,6.5
Ally Brooke,28,2,Rank,20.0,3,1-12,8.31,6.5,,,,,,,Safe,8.31,6.5
Karamo Brown,28,2,Rank,19.0,4,1-12,8.31,6.5,,,,,,,Safe,8.31,6.5
Hannah Brown,28,2,Rank,24.0,1,1-12,8.31,6.5,,,,,,,Safe,8.31,6.5
Kate Flannery,28,3,Rank,24.0,1,1-10,10.0,5.5,,,,,,,Safe,10.0,5.5
James Van Der Beek,28,3,Rank,23.0,2,1-10,10.0,5.5,,,,,,,Safe,10.0,5.5
Kel Mitchell,28,3,Rank,20.0,4,1-10,10.0,5.5,,,,,,,Safe,10.0,5.5
Lamar Odom,28,3,Rank,12.0,7,1-10,10.0,5.5,,,,,,,Safe,10.0,5.5
Sailor Brinkley-Cook,28,3,Rank,23.0,2,1-10,10.0,5.5,,,,,,,Safe,10.0,5.5
Sean Spicer,28,3,Rank,15.0,6,1-10,10.0,5.5,,,,,,,Safe,10.0,5.5
Lauren Alaina,28,3,Rank,20.0,4,1-10,10.0,5.5,,,,,,,Safe,10.0,5.5
Ally Brooke,28,3,Rank,24.0,1,1-10,10.0,5.5,,,,,,,Safe,10.0,5.5
Karamo Brown,28,3,Rank,16.0,5,1-10,10.0,5.5,,,,,,,Safe,10.0,5.5
Hannah Brown,28,3,Rank,21.0,3,1-10,10.0,5.5,,,,,,,Safe,10.0,5.5
Kate Flannery,28,4,Rank,26.0,4,1-10,10.17,5.5,,,,,,,Safe,10.17,5.5
James Van Der Beek,28,4,Rank,28.0,3,1-10,10.17,5.5,,,,,,,Safe,10.17,5.5
Kel Mitchell,28,4,Rank,32.0,1,1-10,10.17,5.5,,,,,,,Safe,10.17,5.5
Lamar Odom,28,4,Rank,20.0,6,1-10,7.46,7.5,,,,,,,Eliminated (Place 10),7.46,7.5
Sailor Brinkley-Cook,28,4,Rank,31.0,2,1-10,10.17,5.5,,,,,,,Safe,10.17,5.5
Sean Spicer,28,4,Rank,21.0,5,1-10,11.18,5.0,,,,,,,Safe,11.18,5.0
Lauren Alaina,28,4,Rank,32.0,1,1-10,10.17,5.5,,,,,,,Safe,10.17,5.5
Ally Brooke,28,4,Rank,32.0,1,1-10,10.17,5.5,,,,,,,Safe,10.17,5.5
Karamo Brown,28,4,Rank,28.0,3,1-10,10.17,5.5,,,,,,,Safe,10.17,5.5
Hannah Brown,28,4,Rank,32.0,1,1-10,10.17,5.5,,,,,,,Safe,10.17,5.5
Kate Flannery,28,5,Rank,24.0,4,1-9,11.12,5.0,,,,,,,Safe,11.12,5.0
James Van Der Beek,28,5,Rank,26.0,2,1-9,11.11,5.0,,,,,,,Safe,11.11,5.0
Kel Mitchell,28,5,Rank,26.0,2,1-9,11.11,5.0,,,,,,,Safe,11.11,5.0
Sailor Brinkley-Cook,28,5,Rank,24.0,4,1-9,11.11,5.0,,,,,,,Safe,11.11,5.0
Sean Spicer,28,5,Rank,19.0,7,1-9,11.11,5.0,,,,,,,Safe,11.11,5.0
Lauren Alaina,28,5,Rank,23.0,5,1-9,11.11,5.0,,,,,,,Safe,11.11,5.0
Ally Brooke,28,5,Rank,27.0,1,1-9,11.11,5.0,,,,,,,Safe,11.11,5.0
Karamo Brown,28,5,Rank,21.0,6,1-9,11.11,5.0,,,,,,,Safe,11.11,5.0
Hannah Brown,28,5,Rank,25.0,3,1-9,11.11,5.0,,,,,,,Safe,11.11,5.0
Kate Flannery,28,6,Rank,27.0,1,7-8,,,,,,,,,Safe,,
James Van Der Beek,28,6,Rank,27.0,1,7-8,,,,,,,,,Safe,,
Kel Mitchell,28,6,Rank,26.0,2,5-6,,,,,,,,,Safe,,
Sailor Brinkley-Cook,28,6,Rank,27.0,1,9-9,,,,,,,,,Eliminated (Place 9),,
Sean Spicer,28,6,Rank,21.0,5,1-1,,,,,,,,,Safe,,
Lauren Alaina,28,6,Rank,26.0,2,5-6,,,,,,,,,Safe,,
Ally Brooke,28,6,Rank,25.0,3,3-4,,,,,,,,,Safe,,
Karamo Brown,28,6,Rank,25.0,3,3-4,,,,,,,,,Safe,,
Hannah Brown,28,6,Rank,24.0,4,2-2,,,,,,,,,Safe,,
Kate Flannery,28,7,Rank,24.0,5,1-7,,,,,,,,,Safe,,
James Van Der Beek,28,7,Rank,27.0,1,1-8,,,,,,,,,Safe,,
Kel Mitchell,28,7,Rank,25.5,3,1-8,,,,,,,,,Safe,,
Sean Spicer,28,7,Rank,21.0,6,1-6,,,,,,,,,Safe,,
Lauren Alaina,28,7,Rank,27.0,1,1-8,,,,,,,,,Safe,,
Ally Brooke,28,7,Rank,27.0,1,1-8,,,,,,,,,Safe,,
Karamo Brown,28,7,Rank,24.5,4,3-8,,,,,,,,,Eliminated (Place 8),,
Hannah Brown,28,7,Rank,26.0,2,1-8,,,,,,,,,Safe,,
Kate Flannery,28,8,Rank,25.9998,5,3-7,,,,,,,,,Eliminated (Place 7),,
James Van Der Beek,28,8,Rank,31.9998,1,1-7,,,,,,,,,Safe,,
Kel Mitchell,28,8,Rank,29.9998,4,1-7,,,,,,,,,Safe,,
Sean Spicer,28,8,Rank,20.0,7,1-5,,,,,,,,,Safe,,
Lauren Alaina,28,8,Rank,24.0,6,1-6,,,,,,,,,Safe,,
Ally Brooke,28,8,Rank,30.0,3,1-7,,,,,,,,,Safe,,
Hannah Brown,28,8,Rank,30.9998,2,1-7,,,,,,,,,Safe,,
James Van Der Beek,28,9,Rank,36.0,3,1-6,,,,,,,,,Safe,,
Kel Mitchell,28,9,Rank,37.0,2,1-6,,,,,,,,,Safe,,
Sean Spicer,28,9,Rank,25.0,6,1-6,,,,,,,,,Eliminated (Place 6),,
Lauren Alaina,28,9,Rank,35.0,5,1-6,,,,,,,,,Safe,,
Ally Brooke,28,9,Rank,40.0,1,1-6,,,,,,,,,Safe,,
Hannah Brown,28,9,Rank,35.5,4,1-6,,,,,,,,,Safe,,
James Van Der Beek,28,10,Rank,25.5,4,1-5,,,,,,,,,Eliminated (Place 5),,
Kel Mitchell,28,10,Rank,28.5,2,1-5,,,,,,,,,Safe,,
Lauren Alaina,28,10,Rank,27.0,3,1-5,,,,,,,,,Safe,,
Ally Brooke,28,10,Rank,29.5,1,1-5,,,,,,,,,Safe,,
Hannah Brown,28,10,Rank,27.0,3,1-5,,,,,,,,,Safe,,
Kel Mitchell,28,11,Rank,29.5,2,2-4,,,,,,,,,Eliminated (Place 2),,
Lauren Alaina,28,11,Rank,28.5,4,1-4,,,,,,,,,Eliminated (Place 4),,
Ally Brooke,28,11,Rank,30.0,1,3-4,,,,,,,,,Eliminated (Place 3),,
Hannah Brown,28,11,Rank,29.0,3,1-2,,,,,,,,,Safe,,
Anne Heche,29,1,Rank,18.0,4,1-15,6.62,8.0,,,,,,,Safe,6.62,8.0
Jesse Metcalfe,29,1,Rank,18.0,4,1-15,6.67,8.0,,,,,,,Safe,6.67,8.0
Chrishell Stause,29,1,Rank,13.0,7,1-15,6.67,8.0,,,,,,,Safe,6.67,8.0
Skai Jackson,29,1,Rank,21.0,1,1-15,6.67,8.0,,,,,,,Safe,6.67,8.0
Justina Machado,29,1,Rank,21.0,1,1-15,6.67,8.0,,,,,,,Safe,6.67,8.0
Charles Oakley,29,1,Rank,12.0,8,1-15,6.67,8.0,,,,,,,Safe,6.67,8.0
Veron Davis,29,1,Rank,17.0,5,1-15,6.67,8.0,,,,,,,Safe,6.67,8.0
Johnny Weir,29,1,Rank,18.0,4,1-15,6.67,8.0,,,,,,,Safe,6.67,8.0
Nev Schulman,29,1,Rank,20.0,2,1-15,6.67,8.0,,,,,,,Safe,6.67,8.0
AJ McLean,29,1,Rank,18.0,4,1-15,6.67,8.0,,,,,,,Safe,6.67,8.0
Nelly,29,1,Rank,16.0,6,1-15,6.67,8.0,,,,,,,Safe,6.67,8.0
Kaitlyn Bristowe,29,1,Rank,20.0,2,1-15,6.67,8.0,,,,,,,Safe,6.67,8.0
Carole Baskin,29,1,Rank,11.0,9,1-15,6.67,8.0,,,,,,,Safe,6.67,8.0
Monica Aldama,29,1,Rank,19.0,3,1-15,6.67,8.0,,,,,,,Safe,6.67,8.0
Jeannie Mai,29,1,Rank,18.0,4,1-15,6.67,8.0,,,,,,,Withdrew,6.67,8.0
Anne Heche,29,2,Rank,18.0,5,1-15,6.72,8.0,,,,,,,Safe,6.72,8.0
Jesse Metcalfe,29,2,Rank,20.0,3,1-15,6.72,8.0,,,,,,,Safe,6.72,8.0
Chrishell Stause,29,2,Rank,18.0,5,1-15,6.72,8.0,,,,,,,Safe,6.72,8.0
Skai Jackson,29,2,Rank,15.0,7,1-14,7.75,7.0,,,,,,,Safe,7.75,7.0
Justina Machado,29,2,Rank,21.0,2,1-15,6.72,8.0,,,,,,,Safe,6.72,8.0
Charles Oakley,29,2,Rank,15.0,7,2-15,4.89,11.0,,,,,,,Eliminated (Place 15),4.89,11.0
Veron Davis,29,2,Rank,18.0,5,1-15,6.72,8.0,,,,,,,Safe,6.72,8.0
Johnny Weir,29,2,Rank,18.0,5,1-15,6.72,8.0,,,,,,,Safe,6.72,8.0
